Item Number,Level 1,Level 2,Level 3,Level 4,Level 5,Description Line 1_x,Brand Name,Pack Size,Unit of Measure_x,Priced by Weight,Description Line 2,Description Line 3,Class Name,Special Order,Item Image,On Hand Quantity_x,Item Avg. Weight,Due Date,Unit of Measure_y,Description Line 1_y,On Hand Quantity_y,Quantity Ordered,Open Balance,Expected Date
45013,55.3,54.55,53.75,51.6,45.55,Beans Lupini 12/16oz,Sclafani,12/16oz,CASE,N,,,BEANS,N,,10,0.0,/  /,CASE,Beans Lupini 12/16oz,10,6.0,6.0,08/08/23
45015,2.9,2.9,2.7,2.55,2.25,Lentils French Green,Timeless,25lb,CASE,Y,,,BEANS,N,,2,25.0,/  /,CASE,Lentils French Green,2,8.0,8.0,08/15/23
45016,30.9,30.45,30.0,28.8,25.45,Bread Crumbs,Sclafani,12/18oz,CASE,N,,,BREAD,N,,1,0.0,/  /,CASE,Bread Crumbs,1,12.0,12.0,08/08/23
45018,45.0,44.4,43.75,42.0,37.1,Capers In Vinegar 12/8oz,Sclafani,12/8oz,CASE,N,80602 02601,,CAPERS,N,,4,0.0,/  /,CASE,Capers In Vinegar 12/8oz,5,12.0,12.0,08/08/23
45022,40.3,39.75,39.2,37.6,33.2,Chick Peas 24/16oz,Sclafani,24/16oz,CASE,N,,,BEANS,N,,8,0.0,/  /,CASE,Chick Peas 24/16oz,8,6.0,6.0,08/08/23
45025,68.6,67.65,66.7,64.0,56.5,Clams Baby 24/10oz,Sclafani,24/10oz,CASE,N,,,FISH SHELL,N,,7,0.0,/  /,CASE,Clams Baby 24/10oz,7,6.0,6.0,08/08/23
45046,65.45,64.55,63.65,61.1,53.9,Olives Extra Large Pitted 24/6oz,Sclafani,24/6oz,CASE,N,,,OLIVES,N,,0,0.0,/  /,CASE,Olives Extra Large Pitted 24/6oz,0,6.0,6.0,08/08/23
45052,29.9,29.45,29.05,27.9,24.6,Red Peppers Roasted 12/7.5oz*,Sclafani,12/7.5oz,CASE,N,,,VEGETABLES,Y,,1,0.0,/  /,CASE,Red Peppers Roasted 12/7.5oz*,1,6.0,6.0,08/08/23
45053,34.5,34.05,33.55,32.2,28.45,Red Peppers Roasted 12/12oz,Sclafani,12/12oz,CASE,N,,,VEGETABLES,N,,12,0.0,/  /,CASE,Red Peppers Roasted 12/12oz,13,6.0,6.0,08/08/23
45054,1.2,1.15,1.05,1.0,0.85,Semolina Flour,Potenza,50lb,CASE,Y,,,FLOUR,N,,0,50.0,/  /,CASE,Semolina Flour,0,20.0,20.0,07/27/23
45055,5.1,4.75,4.6,4.4,3.9,Almond Flour Xtra Fine Blanched,Blue Diamond,25lb,CASE,Y,8634,,NUTS,N,,39,25.0,07/25/23,CASE,Almond Flour Xtra Fine Blanched,39,1.0,1.0,08/01/23
45055,5.1,4.75,4.6,4.4,3.9,Almond Flour Xtra Fine Blanched,Blue Diamond,25lb,CASE,Y,8634,,NUTS,N,,39,25.0,07/25/23,CASE,Almond Flour Xtra Fine Blanched,39,50.0,50.0,08/08/23
45069,32.15,31.7,31.25,30.0,26.5,Pepperoncini 12/12oz,Sclafani,12/12oz,CASE,N,80602 01525,,VEGETABLES,N,,4,0.0,/  /,CASE,Pepperoncini 12/12oz,5,12.0,12.0,08/08/23
45074,54.9,54.1,53.35,51.2,45.2,Marinara Sauce 12/16oz,Sclafani,12/16oz,CASE,N,,,SAUCES & STOCKS,N,,8,0.0,/  /,CASE,Marinara Sauce 12/16oz,8,12.0,12.0,08/08/23
45075,81.0,79.9,78.75,75.6,66.75,Marinara Sauce 12/32oz,Sclafani,12/32oz,CASE,N,,,SAUCES & STOCKS,N,,3,0.0,/  /,CASE,Marinara Sauce 12/32oz,3,2.0,2.0,08/08/23
45076,48.0,47.35,46.7,44.8,39.55,Pizza Sauce 12/16oz,Sclafani,12/16oz,CASE,N,80602 02480,,SAUCES & STOCKS,N,,-3,0.0,/  /,CASE,Pizza Sauce 12/16oz,-3,16.0,16.0,08/08/23
45077,48.0,47.35,46.7,44.8,39.55,Spaghetti Sauce 12/16oz,Sclafani,12/16oz,CASE,N,,,SAUCES & STOCKS,N,,5,0.0,/  /,CASE,Spaghetti Sauce 12/16oz,5,12.0,12.0,08/08/23
45078,66.75,65.8,64.9,62.3,54.95,Spaghetti Sauce 12/32oz,Sclafani,12/32oz,CASE,N,,,SAUCES & STOCKS,N,,3,0.0,/  /,CASE,Spaghetti Sauce 12/32oz,3,12.0,12.0,08/08/23
45079,55.75,54.95,54.2,52.0,45.9,Fra Diavolo Sauce 12/16oz,Sclafani,12/16oz,CASE,N,,,SAUCES & STOCKS,N,,5,0.0,/  /,CASE,Fra Diavolo Sauce 12/16oz,5,12.0,12.0,08/08/23
45081,81.0,79.9,78.75,75.6,66.75,Filetto Di Pomodoro Sauce 12/32oz*,Sclafani,12/32oz,CASE,N,,,SAUCES & STOCKS,Y,,1,0.0,/  /,CASE,Filetto Di Pomodoro Sauce 12/32oz*,1,4.0,4.0,08/08/23
45083,24.1,24.1,23.45,22.5,19.85,Tomatoes Sun Dried Julienne 5lb,Ambrosia,5lb,CASE,N,,,TOMATOES,N,,5,0.0,/  /,CASE,Tomatoes Sun Dried Julienne 5lb,5,10.0,10.0,07/31/23
45085,39.25,38.7,38.15,36.6,32.3,Tomato Puree 12/28oz,Sclafani,12/28oz,CASE,N,80602 02765,,TOMATOES,N,,2,0.0,/  /,CASE,Tomato Puree 12/28oz,3,6.0,6.0,08/08/23
45086,39.25,38.7,38.15,36.6,32.3,Crushed Tomatoes 12/28oz,Sclafani,12/28oz,CASE,N,,,TOMATOES,N,,6,0.0,/  /,CASE,Crushed Tomatoes 12/28oz,7,10.0,10.0,08/08/23
45089,100.3,98.9,97.5,93.6,82.6,Vodka Sauce 12/32oz,Sclafani,12/32oz,CASE,N,,,SAUCES & STOCKS,N,,-1,0.0,/  /,CASE,Vodka Sauce 12/32oz,-1,16.0,16.0,08/08/23
45092,46.6,45.95,45.3,43.5,38.4,Vinegar Red Wine 12/32oz,Sclafani,12/32oz,CASE,N,,,VINEGARS,N,,6,0.0,/  /,CASE,Vinegar Red Wine 12/32oz,6,2.0,2.0,08/08/23
45096,55.8,55.0,54.25,52.1,45.95,Filetto Di Pomodoro Sauce 12/16oz,Sclafani,12/16oz,CASE,N,,,SAUCES & STOCKS,N,,2,0.0,/  /,CASE,Filetto Di Pomodoro Sauce 12/16oz,2,6.0,6.0,08/08/23
45098,39.75,39.2,38.65,37.1,32.75,Orzo #16 20/1lb,Sclafani,20/1lb,CASE,N,,,PASTA DRIED,N,,1,0.0,/  /,CASE,Orzo #16 20/1lb,1,12.0,12.0,08/08/23
45099,40.15,39.6,39.05,37.5,33.1,Spaghetti #1 20/1lb,Sclafani,20/1lb,CASE,N,,,PASTA DRIED,N,,13,0.0,/  /,CASE,Spaghetti #1 20/1lb,13,12.0,12.0,08/08/23
45101,69.45,68.5,67.5,64.8,57.2,Long Fusilli #200 20/1lb,Sclafani,20/1lb,CASE,N,,,PASTA DRIED,N,,5,0.0,/  /,CASE,Long Fusilli #200 20/1lb,5,6.0,6.0,08/08/23
45102,39.5,38.95,38.45,36.9,32.55,Linguine #3 20/1lb,Sclafani,20/1lb,CASE,N,,,PASTA DRIED,N,,0,0.0,/  /,CASE,Linguine #3 20/1lb,0,12.0,12.0,08/08/23
45105,40.15,39.6,39.05,37.5,33.1,Rigatoni #7 20/1lb,Sclafani,20/1lb,CASE,N,,,PASTA DRIED,N,,4,0.0,/  /,CASE,Rigatoni #7 20/1lb,4,8.0,8.0,08/08/23
45109,50.65,49.95,49.25,47.3,41.75,Orechhiette Piccole #300 20/1lb,Sclafani,20/1lb,CASE,N,,,PASTA DRIED,N,,5,0.0,/  /,CASE,Orechhiette Piccole #300 20/1lb,5,2.0,2.0,08/08/23
45110,40.15,39.6,39.05,37.5,33.1,Cut Ziti #8 20/1lb,Sclafani,20/1lb,CASE,N,,,PASTA DRIED,N,,5,0.0,/  /,CASE,Cut Ziti #8 20/1lb,5,7.0,7.0,08/08/23
45115,32.7,30.35,29.5,28.35,25.0,Royal Basmati 20lb,Royal,20lb,CASE,N,,,RICE,N,,0,0.0,07/26/23,CASE,Royal Basmati 20lb,0,6.0,6.0,07/26/23
45123,41.9,41.3,40.7,39.1,34.5,Arborio Rice 12/1lb,Sclafani,12/1lb,CASE,N,,,RICE,N,,0,0.0,/  /,CASE,Arborio Rice 12/1lb,1,20.0,20.0,08/08/23
45129,62.4,61.5,59.75,55.75,49.2,Giardiniera 12/32oz,Sclafani,12/32oz,CASE,N,,,RELISH & KRAUT,N,,3,0.0,/  /,CASE,Giardiniera 12/32oz,3,6.0,6.0,08/08/23
45130,39.95,39.4,38.85,37.3,32.9,Fettucine #18 20/1lb,Sclafani,20/1lb,CASE,N,,,PASTA DRIED,N,,8,0.0,/  /,CASE,Fettucine #18 20/1lb,8,4.0,4.0,08/08/23
45134,47.9,47.2,46.55,44.7,39.45,Biscotti Almond Cookies 12/7oz,Sclafani,12/7oz,CASE,N,,,COOKIES,N,,-1,0.0,/  /,CASE,Biscotti Almond Cookies 12/7oz,-1,16.0,16.0,08/08/23
45135,47.9,47.2,46.55,44.7,39.45,Biscotti Pistachio Cookies 12/7oz,Sclafani,12/6.35oz,CASE,N,,,COOKIES,N,,13,0.0,/  /,CASE,Biscotti Pistachio Cookies 12/7oz,14,2.0,2.0,08/08/23
45136,47.9,47.2,46.55,44.7,39.45,Biscotti Chocolate Cookies 12/7oz,Sclafani,12/7oz,CASE,N,,,COOKIES,N,,5,0.0,/  /,CASE,Biscotti Chocolate Cookies 12/7oz,6,6.0,6.0,08/08/23
45138,39.65,39.1,38.55,37.0,32.65,Artichoke Hearts 1/4 12/14oz,Sclafani,12/14oz,CASE,N,,,VEGETABLES,N,,0,0.0,/  /,CASE,Artichoke Hearts 1/4 12/14oz,1,8.0,8.0,08/08/23
45139,38.6,38.05,37.5,36.0,31.8,Tomatoes Italian Peeled 12/28oz,Sclafani,12/28oz,CASE,N,,,TOMATOES,N,,3,0.0,/  /,CASE,Tomatoes Italian Peeled 12/28oz,4,12.0,12.0,08/08/23
45140,11.3,11.15,11.0,10.55,9.3,Pecorino Romano 44lb,Zerto,44lb,CASE,Y,,,CHEESE ITALY,N,,0,60.0,07/24/23,CASE,Pecorino Romano 44lb,1,2.0,2.0,07/31/23
45146,39.65,39.1,38.55,37.0,32.65,Peppers Garlic Roasted,Sclafani,12/12oz,CASE,N,(0)80602-03941,,VEGETABLES,N,,6,0.0,/  /,CASE,Peppers Garlic Roasted,6,6.0,6.0,08/08/23
45148,38.15,37.65,37.1,35.6,31.45,Semolina 12/17oz*,Sclafani,12/17.6oz,CASE,N,,,FLOUR,Y,,-2,0.0,/  /,CASE,Semolina 12/17oz*,-1,10.0,10.0,08/08/23
45149,38.15,37.65,37.1,35.6,31.45,Polenta 12/17oz,Sclafani,12/17.6oz,CASE,N,,,FLOUR,N,,2,0.0,/  /,CASE,Polenta 12/17oz,3,3.0,3.0,08/08/23
45150,49.0,48.35,47.65,45.75,40.4,Mafalda #25 20/1lb,Sclafani,20/1lb,CASE,N,,,PASTA DRIED,N,,0,0.0,/  /,CASE,Mafalda #25 20/1lb,0,6.0,6.0,08/08/23
45152,36.3,35.8,35.3,33.9,29.9,Long Ziti #23 20/1lb,Sclafani,20/1lb,CASE,N,,,PASTA DRIED,N,,-1,0.0,/  /,CASE,Long Ziti #23 20/1lb,-1,12.0,12.0,08/08/23
45164,92.45,91.15,89.9,86.3,76.15,Tomato Basil Sauce 12/32oz,Sclafani,12/32oz,CASE,N,,,SAUCES & STOCKS,N,,5,0.0,/  /,CASE,Tomato Basil Sauce 12/32oz,5,8.0,8.0,08/08/23
45166,57.45,56.65,55.85,53.6,47.3,Olive Oil Extra Virgin 12/250mL,Sclafani,12/250mL,CASE,N,,,OILS OLIVE,N,,8,0.0,/  /,CASE,Olive Oil Extra Virgin 12/250mL,9,4.0,4.0,08/08/23
45172,3.15,2.9,2.7,2.55,2.25,Garbanzo Beans Organic,Timeless,25lb,CASE,Y,,,BEANS,N,,2,25.0,/  /,CASE,Garbanzo Beans Organic,1,30.0,30.0,08/15/23
45177,40.15,39.6,39.05,37.5,33.1,Spaghettini #2 20/1lb*,Sclafani,20/1lb,CASE,N,,,PASTA DRIED,Y,,3,0.0,/  /,CASE,Spaghettini #2 20/1lb*,3,2.0,2.0,08/08/23
45195,60.0,59.2,58.35,56.0,49.45,Tomatoes San Marzano D.O.P 28oz,Luigi Vitelli,12/28oz,CASE,N,,,TOMATOES,N,,9,0.0,/  /,CASE,Tomatoes San Marzano D.O.P 28oz,10,60.0,60.0,08/01/23
45196,87.7,87.7,85.25,81.85,78.7,Dark Crunchy Pearls-55%,Valrhona,3kg,BAG,N,4719,,CHOCOLATE DECOR,N,,8,0.0,/  /,BAG,Dark Crunchy Pearls-55%,8,3.0,3.0,07/31/23
45201,273.35,273.35,269.5,255.15,245.3,Komuntu 80% Bitter Chocolate,Valrhona,3/3kg,CASE,N,4655,,CHOC COUVERTURE,N,,0,0.0,/  /,CASE,Komuntu 80% Bitter Chocolate,0,1.0,1.0,07/31/23
45212,309.3,304.95,300.7,288.7,277.6,Araguani 72% (Feves),Valrhona,3/3kg,CASE,N,4656,,CHOC COUVERTURE,N,,3,0.0,/  /,CASE,Araguani 72% (Feves),3,2.0,2.0,07/31/23
45213,272.9,272.9,269.05,254.7,244.9,Manjari 64% (Feves),Valrhona,3/3kg,CASE,N,4655,,CHOC COUVERTURE,N,,9,0.0,/  /,CASE,Manjari 64% (Feves),9,10.0,10.0,07/31/23
45216,330.15,325.5,321.0,308.15,271.9,P125 Coeur de Guanaja 80%(Feves),Valrhona,3/3kg,CASE,N,P125,,CHOC COUVERTURE,N,,0,0.0,/  /,CASE,P125 Coeur de Guanaja 80%(Feves),0,10.0,10.0,07/31/23
45217,268.85,265.05,261.4,250.9,241.25,Caraibe 66% (Feves),Valrhona,3/3kg,CASE,N,4654,,CHOC COUVERTURE,N,,6,0.0,/  /,CASE,Caraibe 66% (Feves),6,8.0,8.0,07/31/23
45219,198.0,213.35,210.35,201.95,170.72,Satilia 35% Milk Choc (Feves),Valrhona,26lb,CASE,N,7347,,CHOC COUVERTURE,N,,25,0.0,/  /,CASE,Satilia 35% Milk Choc (Feves),25,6.0,6.0,07/31/23
45223,208.6,223.3,220.2,211.4,177.8,Satilia White Choc (Feves),Valrhona,26lb,CASE,N,19959,,CHOC COUVERTURE,N,,0,0.0,/  /,CASE,Satilia White Choc (Feves),0,10.0,10.0,07/31/23
45224,77.1,76.05,75.0,72.0,69.2,Absolu Cristal (Neutral Glaze),Valrhona,5kg,PAIL,N,**Must Keep Cool**,,PASTRY INGRDNTS,N,,7,0.0,/  /,PAIL,Absolu Cristal (Neutral Glaze),7,4.0,4.0,07/31/23
45227,26.4,26.05,25.65,24.65,23.7,Chocolate Batons 48%,Valrhona,300/5.3g,PC.,N,,,CHOCOLATE DECOR,N,,4,0.0,/  /,PC.,Chocolate Batons 48%,4,60.0,60.0,07/31/23
45236,2.65,2.6,2.55,2.45,2.2,Lentils Black Beluga,Timeless,25lb,CASE,Y,,,BEANS,N,,4,25.0,/  /,CASE,Lentils Black Beluga,4,6.0,6.0,08/15/23
45247,181.9,196.0,193.3,173.95,163.75,Tropilia Dark 70%,Valrhona,26lb,CASE,N,8517,,CHOC COUVERTURE,N,,15,0.0,/  /,CASE,Tropilia Dark 70%,15,12.0,12.0,07/31/23
45254,40.15,39.6,39.05,37.5,33.1,Shells Medium #13 20/1lb,Sclafani,20/1lb,CASE,N,,,PASTA DRIED,N,,4,0.0,/  /,CASE,Shells Medium #13 20/1lb,4,2.0,2.0,08/08/23
45256,274.15,0.0,0.0,255.9,246.05,Nyangbo 68% (Feves),Valrhona,3/3 kg,CASE,N,6085,,CHOC COUVERTURE,N,,0,0.0,/  /,CASE,Nyangbo 68% (Feves),0,8.0,8.0,07/31/23
45290,111.15,109.6,108.05,103.75,91.55,BelCoat Dark Confectionery Coating,Grand Marque,22lb,CASE,N,200059,,CHOC COMPOUNDS,N,,11,0.0,/  /,CASE,BelCoat Dark Confectionery Coating,11,6.0,6.0,07/31/23
45291,141.0,139.0,137.05,131.6,116.1,BelCoat White Confectionery Coating,Grand Marque,22lb,CASE,N,,,CHOC COMPOUNDS,N,,5,0.0,/  /,CASE,BelCoat White Confectionery Coating,5,6.0,6.0,07/31/23
45301,62.25,61.35,60.5,58.1,51.25,Tomato Paste Italian 48/6oz,Luigi Vitelli,48/6oz,CASE,N,,,TOMATOES,N,,5,0.0,/  /,CASE,Tomato Paste Italian 48/6oz,6,20.0,20.0,08/01/23
45310,80.7,79.55,78.45,75.3,66.45,Feta Cheese 7kg,Atalanta,7kg,CASE,N,,,CHEESE GREECE,N,,0,0.0,07/24/23,CASE,Feta Cheese 7kg,0,10.0,10.0,07/31/23
45314,73.4,73.4,71.4,68.55,60.45,Goat Cheese Original,La Clare,2/4lb,CASE,N,,,CHEESE GOAT,N,,16,0.0,/  /,CASE,Goat Cheese Original,16,60.0,60.0,08/01/23
45322,15.0,14.75,0.0,14.0,12.35,Chandoka Mixed Milk,La Clare,5lb,CASE,Y,,,CHEESE GOAT,N,,0,5.0,/  /,CASE,Chandoka Mixed Milk,0,2.0,2.0,08/01/23
45367,32.3,31.85,31.4,30.15,26.6,Juice Apple Lemon Ginger 6/16oz,Pure Green,6/16oz,CASE,N,,,BEVERAGE JUICE,N,,83,0.0,/  /,CASE,Juice Apple Lemon Ginger 6/16oz,89,75.0,75.0,08/04/23
45368,32.3,31.85,31.4,30.15,26.6,Juice Golden Girl 6/16oz,Pure Green,6/16oz,CASE,N,,,BEVERAGE JUICE,N,,79,0.0,/  /,CASE,Juice Golden Girl 6/16oz,79,25.0,25.0,08/04/23
45615,42.7,42.1,41.5,39.85,35.2,Aji Mirasol 12/7.5oz*,Inca,12/7.5oz,CASE,N,,,LATIN FOODS,Y,,2,0.0,/  /,CASE,Aji Mirasol 12/7.5oz*,2,2.0,2.0,07/27/23
45617,38.6,38.05,37.55,36.05,31.8,Harina Blanca Amarilla,Pan,4/5lb,CASE,N,,,FLOUR,N,,5,0.0,/  /,CASE,Harina Blanca Amarilla,5,1.0,1.0,07/27/23
45622,230.95,224.5,215.55,202.05,190.2,Plantain Chips w/sea salt*,Panamericana,36/13oz,CASE,N,,,LATIN FOODS,N,,2,0.0,/  /,CASE,Plantain Chips w/sea salt*,2,2.0,2.0,07/27/23
45626,13.05,13.85,13.65,13.45,13.25,Goji Berries Organic*,Potenza,10lb,PC.,Y,,,FRUITS,Y,,0,5.0,07/26/23,PC.,Goji Berries Organic*,0,2.0,2.0,07/26/23
45658,18.05,18.05,16.75,15.65,13.8,Citric Acid SM,Potenza,32oz,PC.,N,,,TECHNCAL NGRDNT,N,,6,0.0,07/26/23,PC.,Citric Acid SM,6,9.0,9.0,07/26/23
45661,135.0,125.35,0.0,117.0,103.25,Blackening Seasoning Pail*,Potenza,20lb,PAIL,N,,,SPICES,Y,,0,0.0,07/26/23,PAIL,Blackening Seasoning Pail*,0,1.0,1.0,07/26/23
45900,24.15,22.45,0.0,20.95,18.5,Chives Dried LG*,Potenza,12oz,PC.,N,2oz,,SPICES,Y,,0,0.0,07/26/23,PC.,Chives Dried LG*,0,3.0,3.0,07/26/23
46208,8.15,8.0,7.9,7.6,6.7,Chinese Black Rice,D'Allasandro,25lb,CASE,Y,,,RICE,N,,-3,26.0,/  /,CASE,Chinese Black Rice,-3,8.0,8.0,07/26/23
46707,5.3,5.3,5.3,5.3,4.4,St. Julien Bonbon Box*,Fevco,168ct,CASE,N,,,CHOC BONBONS,Y,,0,0.0,/  /,CASE,St. Julien Bonbon Box*,0,500.0,500.0,08/21/23
47046,41.5,40.95,40.35,38.75,34.2,Crackers Crispy Sea Salt,Tresors,12/3.3oz,CASE,N,,,CRACKERS,N,,3,0.0,/  /,CASE,Crackers Crispy Sea Salt,3,4.0,4.0,07/31/23
47048,41.5,40.95,40.35,38.75,34.2,Crackers Crispy Poppy Pepper,Tresors,12/3.3oz,CASE,N,,,CRACKERS,N,,2,0.0,/  /,CASE,Crackers Crispy Poppy Pepper,2,1.0,1.0,07/31/23
47074,41.1,40.5,39.95,38.35,33.85,Crackers Crispy Garlic Herbs,Tresors,12/3.3oz,CASE,N,,,CRACKERS,N,,4,0.0,/  /,CASE,Crackers Crispy Garlic Herbs,4,3.0,3.0,07/31/23
47075,41.1,40.5,39.95,38.35,33.85,Crackers Crispy Olive Oil Basil,Tresors,12/3.3oz,CASE,N,,,CRACKERS,N,,1,0.0,/  /,CASE,Crackers Crispy Olive Oil Basil,1,4.0,4.0,07/31/23
49000,54.6,53.8,53.05,50.95,44.95,Flour Bread Trailblazer Select T85,Cairnspring,50lb,BAG,N,,,FLOUR,N,,193,0.0,/  /,BAG,Flour Bread Trailblazer Select T85,196,150.0,150.0,08/15/23
49001,54.6,53.8,53.05,50.95,44.95,Flour AP Sequoia T85,Cairnspring,50lb,BAG,N,,,FLOUR,N,,2,0.0,/  /,BAG,Flour AP Sequoia T85,2,150.0,150.0,08/15/23
49005,58.6,57.75,56.95,54.7,48.25,Flour Glacier Peak Select T65,Cairnspring,50lb,BAG,N,,,FLOUR,N,,57,0.0,/  /,BAG,Flour Glacier Peak Select T65,57,200.0,200.0,08/15/23
49037,49.3,48.6,0.0,46.0,40.6,Pappardelle No Egg Dry,Pappardelle's,10lb,CASE,N,3-plapa-10,,PASTA DRIED,N,,4,0.0,/  /,CASE,Pappardelle No Egg Dry,4,8.0,8.0,08/02/23
49066,91.8,90.5,89.25,85.7,75.6,Spinach & Four Cheese Ravioli*,Pappardelle's,10lb,CASE,N,2-csfls-10,,PASTA FROZEN,Y,,-2,0.0,/  /,CASE,Spinach & Four Cheese Ravioli*,0,12.0,12.0,08/02/23
49103,82.9,81.7,80.6,77.35,68.25,Gnocchi Lemon Ricotta*,Pappardelle's,10lb,CASE,N,2-irirg-10,,PASTA FROZEN,Y,,7,0.0,07/26/23,CASE,Gnocchi Lemon Ricotta*,7,7.0,7.0,07/26/23
49103,82.9,81.7,80.6,77.35,68.25,Gnocchi Lemon Ricotta*,Pappardelle's,10lb,CASE,N,2-irirg-10,,PASTA FROZEN,Y,,7,0.0,07/26/23,CASE,Gnocchi Lemon Ricotta*,7,4.0,4.0,08/02/23
49206,177.55,175.05,172.6,165.7,146.2,Anchovy Whole In Salt 12/750g,Scalia,12/750g,CASE,N,,,FISH MARINATED,N,,0,0.0,/  /,CASE,Anchovy Whole In Salt 12/750g,0,4.0,4.0,07/27/23
49910,32.15,32.15,29.85,27.9,24.6,Milk Powder High Heat LG,Potenza,88oz,PC.,N,,,DAIRY,N,,13,0.0,07/26/23,PC.,Milk Powder High Heat LG,13,6.0,6.0,07/26/23
49988,47.85,47.2,46.5,44.65,39.4,Dark Almond Toffee Petites*,ENSTROM,12/4oz,CASE,N,24346N,,SNACKS & CANDY,Y,,0,0.0,/  /,CASE,Dark Almond Toffee Petites*,0,1.0,1.0,08/02/23
49989,47.85,47.2,46.5,44.65,39.4,Milk Almond Toffee Petites*,ENSTROM,12/4oz,CASE,N,24345N,,SNACKS & CANDY,Y,,0,0.0,/  /,CASE,Milk Almond Toffee Petites*,0,1.0,1.0,08/02/23
50032,47.3,43.3,42.7,41.0,36.2,Pho Noodle*,Sincere Orient,3/10lb,CASE,N,,,ASIAN FOODS,Y,,-2,0.0,07/26/23,CASE,Pho Noodle*,-2,2.0,2.0,07/26/23
50043,76.4,82.25,76.4,84.85,83.55,Coconut Cream 12/1L,Aroy-D,12/1L,CASE,N,,,ASIAN FOODS,N,,13,0.0,/  /,CASE,Coconut Cream 12/1L,13,20.0,20.0,08/01/23
50051,54.65,53.9,53.15,51.0,45.0,Liquid Shio Koji,Hanamaruki,8/500mL,CASE,N,,,ASIAN SAUCES,N,,0,0.0,/  /,CASE,Liquid Shio Koji,0,12.0,12.0,08/01/23
50055,438.0,431.85,425.85,408.8,360.75,Roasted Golden Sesame Seeds*,Wadaman,15/1kg,CASE,N,,,ASIAN FOODS,Y,,0,0.0,/  /,CASE,Roasted Golden Sesame Seeds*,0,1.0,1.0,08/01/23
50057,71.0,70.0,69.05,66.3,58.5,Sansho Powder,Yamatsu Tsujita,10/4g,CASE,N,,,ASIAN FOODS,N,,0,0.0,/  /,CASE,Sansho Powder,0,3.0,3.0,08/01/23
51011,11.95,11.8,11.6,11.15,9.85,Danish Blue Cheese 6lb,St. Clemens,6lb,CASE,Y,,,CHEESE DENMARK,N,,0,6.0,07/24/23,CASE,Danish Blue Cheese 6lb,0,6.0,6.0,07/31/23
51063,25.75,25.4,25.0,24.0,21.2,Salami Finocchiona 2/4lb,IL Porcellino,2/4lb,CASE,Y,,,MEAT ITALIAN,N,,0,8.0,/  /,CASE,Salami Finocchiona 2/4lb,0,6.0,6.0,07/27/23
51070,28.25,27.85,27.45,26.35,23.25,Saucisson Basque 2/4lb,IL Porcellino,2/4lb,CASE,Y,,,MEAT ITALIAN,N,,0,8.0,/  /,CASE,Saucisson Basque 2/4lb,0,4.0,4.0,07/27/23
51280,6.25,5.8,5.65,5.4,7.84,Achiote Paste,Inka's,10.5oz,PC.,N,,,SPICES,N,,10,0.0,/  /,PC.,Achiote Paste,10,8.0,8.0,07/27/23
53400,64.7,63.8,62.9,60.4,53.3,Mascarpone,Zerto,2/4lb,CASE,N,,,CHEESE DOMESTIC,N,,1,0.0,07/24/23,CASE,Mascarpone,1,3.0,3.0,07/31/23
54008,62.8,61.95,61.1,58.65,51.75,Kalamata Olives Pitted,Divina,2/5lb,CASE,N,D0220,,OLIVES,N,,4,0.0,/  /,CASE,Kalamata Olives Pitted,4,15.0,15.0,08/03/23
54010,59.45,58.6,57.8,55.5,48.95,Kalamata Olives with Pit*,Divina,2/5lb,CASE,N,D0221,,OLIVES,Y,,0,0.0,/  /,CASE,Kalamata Olives with Pit*,0,2.0,2.0,08/03/23
54013,76.95,75.85,74.8,71.8,63.4,Grape Leaves Stuffed Dolmas,Ambrosia,6/2kg,CASE,N,,,HORS D'OEUVRES,N,,7,0.0,/  /,CASE,Grape Leaves Stuffed Dolmas,7,2.0,2.0,07/31/23
54014,101.2,99.75,98.35,94.45,83.35,Oil Cured Olives Pitted,Barnier,2/5.5lb,CASE,N,CLP305,,OLIVES,N,,10,0.0,/  /,CASE,Oil Cured Olives Pitted,10,6.0,6.0,08/03/23
54020,15.0,14.8,14.6,14.0,12.35,Stilton Blueberries,Somerdale,2/2.2lb,CASE,Y,,,CHEESE ENGLAND,N,,2,8.8,07/24/23,CASE,Stilton Blueberries,2,4.0,4.0,07/31/23
54022,80.6,79.45,78.35,75.2,66.4,Double Devon Cream,Devon,6/17oz,CASE,N,,,DAIRY,N,,6,0.0,07/24/23,CASE,Double Devon Cream,6,3.0,3.0,07/31/23
54061,95.35,0.0,0.0,76.3,67.3,Oyster Sauce*,Lee Kum Kee,6/80oz,CASE,N,,,ASIAN SAUCES,Y,,0,0.0,07/25/23,CASE,Oyster Sauce*,0,2.0,2.0,07/25/23
54062,130.65,112.0,110.4,104.5,92.25,Vegetarian Oyster Sauce*,Pacific,12/33.8oz,CASE,N,,,ASIAN SAUCES,Y,,2,0.0,/  /,CASE,Vegetarian Oyster Sauce*,2,2.0,2.0,08/01/23
55040,113.1,113.1,109.95,105.55,93.15,Pickled Okra Hot & Crunchy,Divina,6/3.3lb,CASE,N,,,VEGETABLES,N,,1,0.0,/  /,CASE,Pickled Okra Hot & Crunchy,1,1.0,1.0,08/03/23
